Date,AAPL,MSFT,TSLA,BND,AGG,TLT,BTC-USD,ETH-USD
2020-08-31,125.51948547363281,216.24391174316406,166.10667419433594,76.1852035522461,102.5785140991211,139.97604370117188,11680.8203125,435.0797424316406
2020-09-01,130.5192413330078,217.91224670410156,158.35000610351562,76.3948745727539,102.79116821289062,141.5770721435547,11970.478515625,477.0519104003906
2020-09-02,127.81511688232422,222.11190795898438,149.1233367919922,76.55876159667969,102.99954223632812,142.92491149902344,11414.0341796875,440.0404968261719
2020-09-03,117.58211517333984,208.35272216796875,135.6666717529297,76.56737518310547,103.02556610107422,143.33102416992188,10245.296875,385.67193603515625
2020-09-04,117.65994262695312,205.42837524414062,139.44000244140625,76.1187744140625,102.513427734375,140.60934448242188,10511.8134765625,388.24114990234375
2020-09-08,109.74203491210938,194.31553649902344,110.06999969482422,76.2309341430664,102.62628936767578,141.47335815429688,10131.5166015625,337.60211181640625
2020-09-09,114.11925506591797,202.59024047851562,122.09333038330078,76.1791763305664,102.6175765991211,141.09326171875,10242.34765625,351.1100158691406
2020-09-10,110.39375305175781,196.9139404296875,123.77999877929688,76.19641876220703,102.62628936767578,141.81033325195312,10363.138671875,368.1018981933594
2020-09-11,108.94440460205078,195.62913513183594,124.23999786376953,76.2740707397461,102.7477798461914,142.11273193359375,10400.9150390625,374.6955871582031
2020-09-14,112.21270751953125,196.95230102539062,139.8733367919922,76.2740707397461,102.75646209716797,142.10409545898438,10680.837890625,377.26885986328125
2020-09-15,112.38782501220703,200.1835479736328,149.9199981689453,76.31719207763672,102.76513671875,141.75851440429688,10796.951171875,364.8392028808594
2020-09-16,109.07086944580078,196.60714721679688,147.25332641601562,76.29996490478516,102.71305847167969,141.3351287841797,10974.9052734375,365.8122863769531
2020-09-17,107.32967376708984,194.5552520751953,141.14332580566406,76.29996490478516,102.73912811279297,141.76710510253906,10948.990234375,389.01922607421875
2020-09-18,103.92515563964844,192.13902282714844,147.38333129882812,76.21367645263672,102.6175765991211,141.32643127441406,10944.5859375,384.3645324707031
2020-09-21,107.07678985595703,194.2005157470703,149.79666137695312,76.25684356689453,102.63489532470703,142.04359436035156,10462.259765625,341.78607177734375
2020-09-22,108.75956726074219,198.87957763671875,141.41000366210938,76.28266906738281,102.71305847167969,141.93130493164062,10538.4599609375,344.503173828125
2020-09-23,104.19754028320312,192.33082580566406,126.78666687011719,76.11016845703125,102.49608612060547,142.12132263183594,10246.1865234375,321.1163024902344
2020-09-24,105.26752471923828,194.82373046875,129.26333618164062,76.1187744140625,102.50472259521484,142.66563415527344,10760.06640625,349.3555908203125
2020-09-25,109.21674346923828,199.2631072998047,135.77999877929688,76.11016845703125,102.5394515991211,142.66563415527344,10692.716796875,352.1832580566406
2020-09-28,111.82363891601562,200.81637573242188,140.39999389648438,76.1791763305664,102.62628936767578,142.25961303710938,10709.65234375,355.159423828125
2020-09-29,110.97737121582031,198.7261505126953,139.69000244140625,76.2309341430664,102.64360046386719,142.42376708984375,10844.640625,359.75738525390625
2020-09-30,112.65044403076172,201.66973876953125,143.00332641601562,76.11016845703125,102.47869110107422,141.05862426757812,10784.4912109375,359.9378662109375
2020-10-01,113.60369873046875,203.7120361328125,149.3866729736328,76.18791961669922,102.61953735351562,141.2913055419922,10619.4521484375,353.2059020996094
2020-10-02,109.93658447265625,197.70021057128906,138.3633270263672,76.13606262207031,102.51525115966797,140.76368713378906,10575.974609375,346.2389221191406
2020-10-05,113.32161712646484,201.71771240234375,141.89332580566406,75.85090637207031,102.18480682373047,138.01333618164062,10793.33984375,353.956787109375
2020-10-06,110.07275390625,197.4317169189453,137.9933319091797,75.9545669555664,102.2717514038086,138.75718688964844,10604.40625,340.81585693359375
2020-10-07,111.94035339355469,201.19032287597656,141.76666259765625,75.85090637207031,102.20220947265625,137.74517822265625,10668.96875,341.80865478515625
